"id_grid","lat","lon"
241018,2.03216331297557,-77.2566704728842
239613,2.03221650012925,-77.2297465584574
546369,2.04117492350904,-77.2656627690291
511331,2.04124625504719,-77.2297641746713
468578,2.0502223493287,-77.2567060821239
686396,2.05025817290499,-77.2387566844745
250979,2.05027600906962,-77.2297818683967
156637,2.05029379462858,-77.2208069740113
969160,2.05925186584213,-77.2567240048973
596710,2.059269881876,-77.2477492948411
328858,2.05928784706312,-77.2387745064858
768883,2.05932362575848,-77.2208246955248
931246,2.06829947623539,-77.2477672459679
867691,2.06831752030549,-77.2387924068428
714105,2.06833551325763,-77.2298174900547
601111,2.07734719223626,-77.2388103857425
890359,2.07741917234948,-77.2029100473151
847021,2.07743703932593,-77.1939347688355
394283,2.08643115952174,-77.2119031530209
501035,2.0864849939828,-77.1849771647331
956693,2.09544293842132,-77.2208963603662
846089,2.09551513141205,-77.1849949927723
618685,2.10449096714577,-77.2119391939874
711179,2.10454526779348,-77.185012898294
887541,2.11353909900543,-77.2029819250008
965975,2.11355727689232,-77.1940064415283
674331,2.12255077000884,-77.2119755458115
471510,2.12258733309557,-77.1940245525026
780105,2.13156223162075,-77.2209692704973
413871,2.13161738839588,-77.1940427404177
251508,2.1406105679731,-77.2120122081498
539457,2.14062903127125,-77.2030366457573
950269,2.22280358528901,-76.7453290506728
991339,2.22281990321873,-76.736349275881
615897,2.22283616623213,-76.7273694354752
752026,2.22285237477057,-76.7183895288709
963126,2.23172099577644,-76.8082023031286
169711,2.23173776496769,-76.7992229413128
361424,2.23175447934291,-76.7902435121686
458336,2.2318207866013,-76.7543251251035
354241,2.23183722568047,-76.7453453619217
358557,2.2318536100423,-76.7363655322709
951608,2.23190243275717,-76.7094256499602
254483,2.24073727214638,-76.8171984129758
360429,2.24075416458691,-76.8082190640115
134005,2.24077100192062,-76.7992396471673
141367,2.24080451050716,-76.7812806121781
266142,2.24082118208234,-76.772300993599
549634,2.24087086502534,-76.7453617390096
713566,2.24093633576397,-76.7094418080143
795093,2.24978733247627,-76.8082358925254
217541,2.2498042376429,-76.7992564207386
475545,2.24982108707023,-76.7902768813834
288474,2.24983788100517,-76.7812972754421
441563,2.24987130314635,-76.7633378617325
524666,2.24992102002725,-76.736398242935
273653,2.24993748124632,-76.727418237955
145073,2.24995388723883,-76.7184381673802
396468,2.25883747195102,-76.7992732615704
292105,2.25885438917742,-76.7902936672269
670567,2.25887125051893,-76.7813140055625
901947,2.25890480653581,-76.7633544817916
522997,2.26095916245694,-72.9347744364277
306776,2.26792149174804,-76.7723510190308
619259,2.27000795110557,-72.9437554507541
957129,2.27000085533373,-72.934767397463
337629,2.2699937031935,-72.9257793731592
834178,2.26994206723835,-72.8628640126755
704417,2.26993446599436,-72.8538762227863
194698,2.2699034997102,-72.8179253693338
590411,2.26989561783925,-72.8089377332688
208451,2.26988767989687,-72.7999501291265
304325,2.2790567389364,-72.9527365768864
467142,2.27904967086431,-72.9437484398764
434739,2.27904254696247,-72.9347603305928
582565,2.27903536641367,-72.9257722498909
389069,2.27899109911331,-72.871844373847
624747,2.27898352367683,-72.8628564981017
156198,2.27897589224075,-72.8538686525027
115811,2.2789682043352,-72.844880836827
382014,2.27895265925013,-72.8269052981702
920692,2.278944802215,-72.8179175750991
675585,2.27893688878341,-72.8089298833616
821247,2.27892891896359,-72.7999422230784
884433,2.27892089292262,-72.7909545947383
768632,2.28810552527595,-72.9617178151178
618042,2.28809848603112,-72.952729593829
525380,2.28809138996399,-72.9437414005682
526251,2.28808423715863,-72.9347532355302
225233,2.28807702824713,-72.9257650985707
961382,2.28803258450032,-72.8718368857638
448926,2.28802497934875,-72.8628489533884
347364,2.28801731712514,-72.8538610516394
953300,2.2880095986362,-72.8448731800344
868308,2.28800182371126,-72.8358853388269
313429,2.28798610343904,-72.8179097498268
767168,2.28797815860757,-72.8089220017859
258787,2.28797015693293,-72.79993428529
858239,2.28796209888632,-72.7909466008439
739957,2.29715430958927,-72.9706991659462
576958,2.29714729909542,-72.9617108607
764020,2.29714023204556,-72.9527225827147
663153,2.2971331077439,-72.9437343332004
629230,2.29712592668056,-72.9347461117536
645595,2.29711868874715,-72.9257579185131
831860,2.29706643348137,-72.8628413787813
835466,2.29705874118627,-72.853853420206
568354,2.2970509918196,-72.8448654926785
403259,2.29704318584222,-72.8358775952709
189109,2.29701139402015,-72.7999263158376
590260,2.30619610991185,-72.9706922400501
299734,2.30618907167811,-72.9617038785728
688057,2.30618197657352,-72.9527155439316
732649,2.30617482434077,-72.9437272374406
856491,2.30616761485991,-72.9347389596815
526592,2.30616034827598,-72.9257507097134
797189,2.30615302515155,-72.9167624883956
658928,2.30612316089166,-72.8808098936281
366642,2.30611555229051,-72.8718218188548
806391,2.30610788636158,-72.8628337739973
500027,2.30610016388662,-72.8538457588281
811597,2.30609238412771,-72.8448577742775
897639,2.30608454713274,-72.8358698206829
707907,2.30607665337567,-72.8268818972905
365856,2.30606069445856,-72.8089061445482
946151,2.30605262945442,-72.7999183151751
193999,2.31523084317542,-72.9616968683018
805019,2.31522371982961,-72.9527084773408
126677,2.31521653967585,-72.9437201139435
597250,2.31520930205001,-72.9347317789069
613454,2.31520200696684,-72.925743472668
389002,2.31519465482677,-72.916755194268
995170,2.31517225421146,-72.8897905338722
766515,2.31516467288056,-72.8808023724099
851857,2.31515703428366,-72.8718142405588
338878,2.31514933847912,-72.8628261388122
840743,2.31514158524081,-72.8538380670875
770374,2.31513377493618,-72.8448500254546
753456,2.31512590735071,-72.8358620148885
141995,2.31511000025404,-72.8178860859007
434291,2.31510196076537,-72.8088981682367
437841,2.31509386394801,-72.7999102824693
296290,2.31508571005057,-72.7909224277634
209560,2.32427970686097,-72.970678306387
